,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
147,隐域性是指自然地理现象在受到局部的地形、水文、土壤、气流、洋流、季风等因素的影响下，在地球表面不按或偏离纬向地带性规律分布的特性，它使地带性分布规律变得不鲜明，使自然环境变得更具复杂性与多样性。以下属于隐域性分布的是,电影《木乃伊归来》中所出现的大沙漠,岑参在诗中所描述的“北风卷地白草折”,关汉卿《窦娥冤》中描写的“六月飞雪”,余秋雨所描写的丝绸之路上的“月牙泉”,D,"answer: right
token: 195, 194, 1
time: 0.2s",,"answer: right
token: 195, 194, 1
time: 1.0s","answer: right
token: 200, 199, 1
time: 0.8s","answer: right
token: 657, 199, 1
time: 3.7s",,"answer: wrong (A)
token: 680, 276, 404
time: 9.5s","answer: wrong (A)
token: 795, 276, 519
time: 4.4s","answer: wrong (A)
token: 677, 276, 401
time: 10.7s"
148,中国古代以少胜多的战役有很多，下列选项不是以少胜多战役的是,官渡之战,巨鹿之战,长平之战,赤壁之战,C,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: right
token: 96, 95, 1
time: 0.9s","answer: right
token: 94, 93, 1
time: 0.7s","answer: right
token: 420, 93, 1
time: 2.9s",,"answer: right
token: 125, 121, 4
time: 3.0s","answer: wrong (A)
token: 330, 121, 209
time: 2.0s","answer: right
token: 125, 121, 4
time: 2.6s"
149,小李于2013年10月2日与某软件公司签订劳动合同一份，双方约定如下：合同期限为3年，试用期9个月，试用期工资为3000元人民币(转正后4000)，小李于2013年11月2日到公司上班，下列说法错误的是,在试用期小李可以随时解除与公司之间的劳动关系,小李与公司试用期期限和工资的约定不合法,小李与公司之间于2013年11月2日正式建立劳动关系,公司在合同期间无权单方面对小李的工作岗位作出调整,A,"answer: right
token: 205, 204, 1
time: 0.2s",,"answer: right
token: 205, 204, 1
time: 0.6s","answer: right
token: 198, 197, 1
time: 0.6s","answer: right
token: 4001, 197, 1
time: 23.5s",,"answer: right
token: 760, 251, 509
time: 10.0s","answer: right
token: 719, 251, 468
time: 4.2s","answer: right
token: 690, 251, 439
time: 10.3s"
150,下列关于维生素的说法错误的是,维生素可分为水溶性维生素和脂溶性维生素，维生素D属于后者,新鲜的西红柿、猕猴桃、辣椒等果蔬含有丰富的维生素C,人体无法完全依靠自身合成维生素，食物是人类获取维生素的主要来源,维生素E、K的重要作用分别是抗氧化、延缓衰老和维持视力、免疫力,C,"answer: wrong (D)
token: 135, 134, 1
time: 0.2s",,"answer: wrong (D)
token: 135, 134, 1
time: 0.6s","answer: wrong (D)
token: 139, 138, 1
time: 0.7s","answer: wrong (D)
token: 445, 138, 1
time: 2.5s",,"answer: wrong (D)
token: 399, 217, 182
time: 4.8s","answer: wrong (A)
token: 596, 217, 379
time: 2.7s","answer: wrong (D)
token: 221, 217, 4
time: 2.7s"
151,国家发改委审议并正式批准设立（），这是目前全国批准设立的唯一一个资源开发综合利用试验区。区内钒钛磁铁矿、稀土等资源储量巨大，综合利用价值极高，是我国重要的钒钛、稀土产业基地和铁矿石资源保障基地。,江苏盐城沿海滩涂综合开发试验区,柴达木循环经济试验区,攀西战略资源创新开发试验区,舟山海洋综合开发试验区,C,"answer: right
token: 148, 147, 1
time: 0.2s",,"answer: right
token: 148, 147, 1
time: 0.9s","answer: right
token: 160, 159, 1
time: 0.6s","answer: right
token: 641, 159, 1
time: 3.5s",,"answer: right
token: 239, 235, 4
time: 2.5s","answer: wrong (A)
token: 543, 235, 308
time: 2.7s","answer: right
token: 239, 235, 4
time: 2.6s"
152,生态系统反服务是指随着受损的自然生态系统结构和功能在人类主动干预保护措施实施下，逐步得到恢复的同时，生态系统对人类日常生活和生产活动产生的负面影响。根据上述定义，下列不属于生态系统反服务的是,因禁止使用除草剂，农民不得不投入更大的人力成本来拔掉杂草,某地动物保护工作开展以来，猕猴数量剧增，它们常骚扰当地居民,某地修建水坝改善经济状况的同时，也使一部分历史遗迹遭到破坏,城市干道种植的大量法国梧桐，是诱发市民过敏性鼻炎的重要因素,C,"answer: right
token: 188, 187, 1
time: 0.2s",,"answer: right
token: 188, 187, 1
time: 0.7s","answer: right
token: 193, 192, 1
time: 0.6s","answer: right
token: 3934, 192, 0
time: 22.4s",,"answer: wrong (A)
token: 764, 302, 462
time: 8.9s","answer: wrong (A)
token: 834, 302, 532
time: 4.8s","answer: wrong (A)
token: 834, 302, 532
time: 8.8s"
153,下列做法最贴近“看得见的正义才是真正的正义”法律内涵要求的是,人民法院在互联网上公布法庭裁判文书,地方政府在互联网上征求城市规划意见,交警配备执法记录仪实时记录执法过程,纪检监察部门开通网站并接受网络举报,A,"answer: wrong (C)
token: 130, 118, 12
time: 0.3s",,"answer: right
token: 119, 118, 1
time: 2.7s","answer: wrong (C)
token: 123, 122, 1
time: 0.6s","answer: right
token: 1506, 122, 1
time: 9.4s",,"answer: right
token: 540, 172, 368
time: 8.2s","answer: right
token: 587, 172, 415
time: 3.9s","answer: right
token: 176, 172, 4
time: 1.7s"
154,经中央军委主席习近平批准，解放军总参谋部、总政治部、总后勤部、总装备部联合印发《厉行节约严格经费管理的规定》，关于此《规定》下列说法错误的是,按战斗力标准花钱办事,规范分散采购分散支付,从严管控会议集训和公务接待开支,严格经费分配与审批,B,"answer: right
token: 134, 133, 1
time: 0.2s",,"answer: right
token: 134, 133, 1
time: 2.8s","answer: right
token: 136, 135, 1
time: 0.6s","answer: right
token: 825, 135, 1
time: 5.7s",,"answer: wrong (A)
token: 462, 187, 275
time: 5.9s","answer: wrong (A)
token: 477, 187, 290
time: 3.0s","answer: right
token: 191, 187, 4
time: 1.7s"
155,某小学组织6个年级的学生外出参观包括A科技馆在内的6个科技馆，每个年级任选一个科技馆参观，则有且只有两个年级选择A科技馆的方案共有,3800种,9375种,1800种,18750种,B,"answer: right
token: 133, 125, 8
time: 0.2s",,"answer: wrong (D)
token: 126, 125, 1
time: 0.5s","answer: wrong (C)
token: 127, 126, 1
time: 0.6s","answer: right
token: 698, 126, 1
time: 3.7s",,"answer: wrong (A)
token: 380, 149, 231
time: 5.3s","answer: wrong (A)
token: 444, 149, 295
time: 2.4s","answer: wrong (A)
token: 373, 149, 224
time: 4.8s"
156,经济学中，系统内部个别效率较高的组织的出现，会对其他效率较低的组织的存在和发展构成破坏或抑制，人们把这种作用称为“顶尖效应”。由于个人之间、地区之间、国家之间的发展不平衡，因此“顶尖效应”是普遍存在的。根据上述定义，下列有助于避免“顶尖效应”的是,发达国家甲与经济落后国家乙之间的贸易交易费用下降，导致乙国的资金外流,某地制定新政，加大对中小企业的扶持力度，同时对垄断行业进行调控，限制规模,某粮食生产企业一直不景气，在采用先进栽培技术后，企业生产规模扩大，销售份额开始提升,某地规定，对于优秀留学归国人员可参照其学历或专业水平直接授予相应等级的专业技术职称，不受任何年限等限制,B,"answer: right
token: 229, 228, 1
time: 0.2s",,"answer: right
token: 229, 228, 1
time: 0.7s","answer: right
token: 237, 236, 1
time: 0.7s","answer: right
token: 947, 236, 1
time: 5.2s",,"answer: wrong (A)
token: 859, 373, 486
time: 10.1s","answer: wrong (A)
token: 850, 373, 477
time: 4.3s","answer: wrong (A)
token: 938, 373, 565
time: 8.3s"
157,在宏观尺度下，金刚石通常被认为表现不出丝毫变形行为。任何极端尝试对它进行变形的后果往往在还没有达到可见变形之前就发生脆性断裂。这使它在一些可能承受机械变形的应用中受到限制。为对其进行纳米尺度力学测试，研究组设计了一套独特的纳米力学实验方法，对单晶和多晶金刚石纳米针样品进行了定量的“压缩—弯曲”测试，结果显示，测试样品均可实现远高于宏观金刚石数十倍以上的大变形，且在极大范围内可完全回复，实验结果经模拟分析，确认单晶金刚石纳米针在拉伸侧的弹性形变量达到约9%，对应强度亦接近其理论极限。此次发现将有助于进一步拓展金刚石在药物传输，生物探测和影像等生物医学领域的应用。下列选项对上述文字理解正确的是,目前金刚石在生物探测和影像等生物医学领域的应用较为受限,该实验结果发现得益于研究组设计的独特的纳米力学实验方法,在宏观尺度下，任何极端尝试行为也无法让金刚石达到可见变形,该实验中，多晶金刚石纳米针样品在拉伸侧的弹性形变达到约9%,B,"answer: right
token: 308, 307, 1
time: 0.2s",,"answer: right
token: 308, 307, 1
time: 0.7s","answer: right
token: 325, 324, 1
time: 0.6s","answer: wrong (A)
token: 7533, 324, 435
time: 42.6s",,"answer: wrong (A)
token: 1028, 522, 506
time: 8.2s","answer: wrong (A)
token: 1065, 522, 543
time: 3.4s","answer: right
token: 526, 522, 4
time: 2.3s"
158,时代楷模是具有很强先进性、代表性、时代性和典型性的先进人物。下列时代楷模与事迹特点对应正确的是,杜富国—践行社会主义核心价值观的优秀知识分子,黄大年—乡村教育守望者,张富清—95岁老党员的本色人生,黄文秀—用生命担当使命的新时代英雄战士,C,"answer: right
token: 137, 136, 1
time: 0.5s",,"answer: right
token: 137, 136, 1
time: 0.6s","answer: wrong (D)
token: 136, 135, 1
time: 0.8s","answer: right
token: 999, 135, 1
time: 5.7s",,"answer: wrong (A)
token: 494, 192, 302
time: 7.3s","answer: wrong (A)
token: 586, 192, 394
time: 3.6s","answer: right
token: 196, 192, 4
time: 2.7s"
159,电影院：观众：观影,广播：听众：主播,演唱会：歌手：演唱,医生：病人：问诊,发布会：记者：提问,D,"answer: wrong (B)
token: 96, 95, 1
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 0.5s","answer: wrong (C)
token: 92, 91, 1
time: 0.8s","answer: right
token: 1367, 91, 1
time: 7.9s",,"answer: right
token: 119, 115, 4
time: 2.5s","answer: wrong (C)
token: 471, 115, 356
time: 3.3s","answer: right
token: 119, 115, 4
time: 2.5s"
